Delegacion,CveDel,CveSub,AreaGeo,MunPat,Municipio
"JALISCO",1.4000000000000000e+01,1.2000000000000000e+01,"C","S22","SAN DIEGO DE ALEJANDRIA"
"JALISCO",1.4000000000000000e+01,1.2000000000000000e+01,"C","S23","SAN JULIAN"
"JALISCO",1.4000000000000000e+01,1.5000000000000000e+01,"C","B81","ATOTONILCO EL ALTO"
"JALISCO",1.4000000000000000e+01,1.5000000000000000e+01,"C","B92","LA BARCA"
"JALISCO",1.4000000000000000e+01,1.5000000000000000e+01,"C","B95","OCOTLAN"
"JALISCO",1.4000000000000000e+01,1.5000000000000000e+01,"C","B97","PONCITLAN"
"JALISCO",1.4000000000000000e+01,1.5000000000000000e+01,"C","D57","DEGOLLADO"
"JALISCO",1.4000000000000000e+01,1.5000000000000000e+01,"C","H59","AYOTLAN"
"JALISCO",1.4000000000000000e+01,1.5000000000000000e+01,"C","N75","JAMAY"
"JALISCO",1.4000000000000000e+01,1.5000000000000000e+01,"C","N80","TOTOTLAN"
"JALISCO",1.4000000000000000e+01,1.5000000000000000e+01,"C","S38","ZAPOTLAN DEL REY"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","B82","AUTLAN DE NAVARRO"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","B83","CASIMIRO CASTILLO"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","B84","CIUDAD GUZMAN"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","B93","LA HUERTA"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","B96","PIHUAMO"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","C02","GOMEZ FARIAS"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","C03","SAYULA"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","C05","TAMAZULA DE GORDIANO"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","C06","TECALTITLAN"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","C13","TONILA"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","C14","TUXPAN"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","C17","ZAPOTILTIC"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","H63","EL GRULLO"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","N51","VALLE DE JUAREZ"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","N52","QUITUPAN"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","N55","TEOCUITATLAN DE CORONA"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","N56","AMACUECA"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","N57","ATOYAC"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","N58","TAPALPA"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","N59","JUCHITLAN"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","N61","EJUTLA"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","N62","CUAUTLA"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","N68","TECHALUTA"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","N69","VENUSTIANO CARRANZA"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","N70","UNION DE TULA"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","N71","AYUTLA"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","N73","MAZAMITLA"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","N76","PURIFICACION"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","N77","CUAUTITLAN"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","N79","EL LIMON"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","S30","JILOTLAN DE LOS DOLORES"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","S31","MANUEL M. DIEGUEZ"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","S34","TOLIMAN"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","S35","TONAYA"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","S36","TUXCACUESCO"
"JALISCO",1.4000000000000000e+01,2.2000000000000000e+01,"C","S37","ZAPOTITLAN DE VADILLO"
"JALISCO",1.4000000000000000e+01,3.8000000000000000e+01,"B","C16","ZAPOPAN"
"JALISCO",1.4000000000000000e+01,3.8000000000000000e+01,"C","L30","CUQUIO"
"JALISCO",1.4000000000000000e+01,3.8000000000000000e+01,"C","L41","MEZQUITIC"
"JALISCO",1.4000000000000000e+01,3.8000000000000000e+01,"C","L46","IXTLAHUACAN DEL RIO"
"JALISCO",1.4000000000000000e+01,3.8000000000000000e+01,"C","N47","STA MA. DE LOS ANGELES "
"JALISCO",1.4000000000000000e+01,3.8000000000000000e+01,"C","N48","VILLA GUERRERO"
"JALISCO",1.4000000000000000e+01,3.8000000000000000e+01,"C","N64","COLOTLAN"
"JALISCO",1.4000000000000000e+01,3.8000000000000000e+01,"C","N65","TOTATICHE"
"JALISCO",1.4000000000000000e+01,3.8000000000000000e+01,"C","N81","BOLALOS"
"JALISCO",1.4000000000000000e+01,3.8000000000000000e+01,"B","R13","GUADALAJARA HIDALGO"
"JALISCO",1.4000000000000000e+01,3.8000000000000000e+01,"C","S17","CHIMALTITAN"
"JALISCO",1.4000000000000000e+01,3.8000000000000000e+01,"C","S18","HUJEJUCAR"
"JALISCO",1.4000000000000000e+01,3.8000000000000000e+01,"C","S19","HUEJUQUILLA EL ALTO"
"JALISCO",1.4000000000000000e+01,3.8000000000000000e+01,"C","S21","SN CRISTOBAL DE LA BARR"
"JALISCO",1.4000000000000000e+01,3.8000000000000000e+01,"C","S24","SAN MARTIN DE BOLALOS"
"JALISCO",1.4000000000000000e+01,3.9000000000000000e+01,"C","B86","CHAPALA"
"JALISCO",1.4000000000000000e+01,3.9000000000000000e+01,"B","B88","EL SALTO"
"JALISCO",1.4000000000000000e+01,3.9000000000000000e+01,"C","B91","HIXTLAHUACAN DE LOS ME"
"JALISCO",1.4000000000000000e+01,3.9000000000000000e+01,"B","C12","TLAQUEPAQUE"
"JALISCO",1.4000000000000000e+01,3.9000000000000000e+01,"B","H67","TONALA"
"JALISCO",1.4000000000000000e+01,3.9000000000000000e+01,"C","N74","JUANACATLAN"
"JALISCO",1.4000000000000000e+01,3.9000000000000000e+01,"B","R14","GUADALAJARA LIBERTAD R"
"JALISCO",1.4000000000000000e+01,3.9000000000000000e+01,"B","R15","GUADALAJARA LIBERTAD"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","B76","ACATLAN DEJUAREZ"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","B77","AHUALULCO DEL MERCADO"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","B78","AMATITAN"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","B79","AMECA"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","B85","COCULA"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","B87","EL ARENAL"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","B89","GUACHINANGO"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","C01","SN MARTIN HIDALGO"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","C04","TALA"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","C07","TECOLOTLAN"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","C10","TEQUILA"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","C11","TEUCHITLAN"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","C15","VILLA CORONA"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","H62","ETZATLAN"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","H65","JOCOTEPEC"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","H66","MAGOALENA"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"B","H68","TLAJOMULCO"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","H70","ZACOALCO DE TORRES"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","L29","ANTONIO ESCOBEDO"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","L31","HOSTOTIPAQUILLO"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","L33","SAN MARCOS"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","N53","TIZAPAN EL ALTO"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","N54","CONCEPCION DE B AIRES"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","N60","TENAMAXTLAN"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","N63","TALPA DE ALLENDE"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","N66","LA MANZANILLA DE LA PAZ"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","N67","TUXCUECA"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","N72","MASCOTA"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"B","R12","GUADALAJARA JUAREZ"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","S25","ATEMAJA DE BRIZUELA"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","S26","ATENGO"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","S27","ATENGUILLO"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","S29","CHIQUILISTLAN"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","S32","MIXTLA"
"JALISCO",1.4000000000000000e+01,4.0000000000000000e+01,"C","S33","SAN SEBASTIAN DEL OTE"
"JALISCO",1.4000000000000000e+01,5.0000000000000000e+01,"C","B98","PUERTO VALLARTA"
"JALISCO",1.4000000000000000e+01,5.0000000000000000e+01,"C","H16","TOMATLAN"
"JALISCO",1.4000000000000000e+01,5.0000000000000000e+01,"C","H60","CIHUTLAN"
"JALISCO",1.4000000000000000e+01,5.0000000000000000e+01,"C","S28","CABO CORRIENTES"
"EDO. MEX. OTE",1.5000000000000000e+01,6.0000000000000000e+00,"A","C22","ATIZAPAN DE ZARAGOZA"
"EDO. MEX. OTE",1.5000000000000000e+01,6.0000000000000000e+00,"C","C27","COYOTEPEC"
"EDO. MEX. OTE",1.5000000000000000e+01,6.0000000000000000e+00,"A","C28","CUAUTITLAN"
"EDO. MEX. OTE",1.5000000000000000e+01,6.0000000000000000e+00,"C","C30","CHAPA DE MOTA"
"EDO. MEX. OTE",1.5000000000000000e+01,6.0000000000000000e+00,"C","C36","HUEHUETOCA"
"EDO. MEX. OTE",1.5000000000000000e+01,6.0000000000000000e+00,"C","C40","MELCHOR OCAMPO"
"EDO. MEX. OTE",1.5000000000000000e+01,6.0000000000000000e+00,"C","C43","NICOLAS DE ROMERO"
"EDO. MEX. OTE",1.5000000000000000e+01,6.0000000000000000e+00,"C","C47","TEOLOYUCAN"
"EDO. MEX. OTE",1.5000000000000000e+01,6.0000000000000000e+00,"A","C53","TLALNEPANTLA DE BAZ"
"EDO. MEX. OTE",1.5000000000000000e+01,6.0000000000000000e+00,"C","C54","TULTEPEC"
"EDO. MEX. OTE",1.5000000000000000e+01,6.0000000000000000e+00,"A","C55","TULTITLAN"
"EDO. MEX. OTE",1.5000000000000000e+01,6.0000000000000000e+00,"C","C56","VILLA DEL CARBON"
"EDO. MEX. OTE",1.5000000000000000e+01,6.0000000000000000e+00,"C","C66","TEPOTZOTLAN"
"EDO. MEX. OTE",1.5000000000000000e+01,6.0000000000000000e+00,"C","H50","JILOTEPEC"
"EDO. MEX. OTE",1.5000000000000000e+01,6.0000000000000000e+00,"A","M49","CUAUTITLAN IZCALLI"
"EDO. MEX. OTE",1.5000000000000000e+01,6.0000000000000000e+00,"C","S41","SOYANIQUIPAN DE JUAREZ"
"EDO. MEX. OTE",1.5000000000000000e+01,5.4000000000000000e+01,"C","C19","ACOLMAN"
"EDO. MEX. OTE",1.5000000000000000e+01,5.4000000000000000e+01,"A","C25","COACALCO"
"EDO. MEX. OTE",1.5000000000000000e+01,5.4000000000000000e+01,"A","C35","ECATEPEC"
"EDO. MEX. OTE",1.5000000000000000e+01,5.4000000000000000e+01,"C","C46","TECAMAC"
"EDO. MEX. OTE",1.5000000000000000e+01,5.4000000000000000e+01,"C","C48","TEOTIHUACAN"
"EDO. MEX. OTE",1.5000000000000000e+01,5.4000000000000000e+01,"C","C70","APAXCO"
"EDO. MEX. OTE",1.5000000000000000e+01,5.4000000000000000e+01,"C","H49","ZUMPANGO"
"EDO. MEX. OTE",1.5000000000000000e+01,5.4000000000000000e+01,"C","L88","AXAPUSCO"
"EDO. MEX. OTE",1.5000000000000000e+01,5.4000000000000000e+01,"C","L89","NOPALTEPEC"
"EDO. MEX. OTE",1.5000000000000000e+01,5.4000000000000000e+01,"C","L90","OTUMBA"
"EDO. MEX. OTE",1.5000000000000000e+01,5.4000000000000000e+01,"C","L91","S. MARTIN DE LAS PIRAMI"
"EDO. MEX. OTE",1.5000000000000000e+01,5.4000000000000000e+01,"C","S49","HUEYPOXTLA"
"EDO. MEX. OTE",1.5000000000000000e+01,5.4000000000000000e+01,"C","S50","JALTENGO"
"EDO. MEX. OTE",1.5000000000000000e+01,5.4000000000000000e+01,"C","S51","NEXTLALPAN"
"EDO. MEX. OTE",1.5000000000000000e+01,5.4000000000000000e+01,"C","S52","TEMASCALAPA"
"EDO. MEX. OTE",1.5000000000000000e+01,5.4000000000000000e+01,"C","S53","TEQUIXQUIAC"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C20","AMECAMECA"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C21","ATENCO"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C23","ATLAUTLA"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C24","AYAPANGO"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C26","COCOTITLAN"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C29","CHACO"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C31","CHIAUTLA"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C32","CHICOLOAPAN"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C33","CHICONCUAC"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C38","IXTAPALUCA"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C39","LA PAZ"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C42","NEZAHUALCOYOTL"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C44","OZUMBA"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C45","PAPALOTLA"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C49","TEPETLAOXTOC"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C50","TEZCOCO"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C51","TEZOYUCA"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C52","TALMANALCO"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C57","ECATZINGO"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C58","JUCHITEPEC"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C63","TEMAMATLA"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C64","TENANGO DE L AIRE"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","C65","TEPETLIXPA"
"EDO. MEX. OTE",1.5000000000000000e+01,8.0000000000000000e+01,"C","Y74","VALLE DE CHALCO SOLID"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O01","SULTEPEC"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O02","TEXCALTITLAN"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O03","ALMOLOYA DE ALQUISIRAS"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O04","TEMASCALTEPEC"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O05","S. SIMON DE GUERRERO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O06","MALINALCO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O07","OCUILAN"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O08","DONATO GUERRA"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O09","AMANALCO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O10","XONACATLAN"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O11","ALMOLOYA DE JUAREZ"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O12","JALATLACO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O13","TEXCALCAYAC"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O14","CHAPULTEPEC"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O15","VILLA GUERRERO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O16","ZUMPAHUACAN"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O17","JOQUICINGO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O18","TONATICO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O19","COATEPEC HARINAS"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","O20","SAN FELIPE DE PROGRESO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","C59","LERMA"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","C60","METEPEC"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","C61","OTZOLOTEPEC"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","C62","SAN MATEO ATENCO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","C67","TOLUCA"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","C68","ZINACANTEPEC"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","C69","OCOYOACAC"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","C71","IXTAPAN DE LA SAL"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","C72","IXTLAHUACA"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","C73","JOCOTITLAN"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","C74","TENANCINGO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","H25","TIANGUISTENCO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","H51","VALLE DE BRAVO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","L44","ALMOLOYA DEL RIO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","L45","CAPULHUAC"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","L98","ACAMBAY"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","N84","TEJUPILCO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","N85","ATLACOMULCO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","N86","TEMASCALCINGO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","N87","TIMILPA"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","N88","MORELOS"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","N89","TEMOAYA"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","N90","JIQUIPILCO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","N91","TENANGO DEL VALLE"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","N92","CALIMAYA"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","N93","MEXICALTZINGO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","N94","RAYON"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","N95","S. ANTONIO DE LA ISLA"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","N96","EL ORO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","N97","TLAPUJAHUA MICH."
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","N98","VILLA VICTORIA"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","N99","VILLA DE ALLENDE-"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","R11","ATIZAPAN"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","S39","ACULCO"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","S40","ZACUALPAN"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","S47","ZACAZONAPAN"
"EDO.MEX.PTE.",1.6000000000000000e+01,1.0000000000000000e+00,"C","S48","POLOTITLAN"
"EDO.MEX.PTE.",1.6000000000000000e+01,5.0000000000000000e+00,"C","C37","HUIXQUILUCAN"
"EDO.MEX.PTE.",1.6000000000000000e+01,5.0000000000000000e+00,"A","C41","NAUCALPAN DE JUAREZ"
"EDO.MEX.PTE.",1.6000000000000000e+01,5.0000000000000000e+00,"C","M63","JILOTZINGO"
"EDO.MEX.PTE.",1.6000000000000000e+01,5.0000000000000000e+00,"C","M64","ISIDRO FABELA"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","C89","MORELIA"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","C91","NOCUPETARO"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","C95","PATZCUARO"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","C97","QUIROGA"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","C99","TACAMBARO"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","D04","TURICATO"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","D07","ZACAPU"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","D10","TARIMBARO"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","K77","ACUTZIO"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","K78","ARIO"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","K79","ERONGARICUARO"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","K80","LA HUACANA"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","K81","HUIRAMBA"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","K82","LAGUNILLAS"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","K83","MADERO"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","K84","SALVADOR ESCALANTE"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","K86","TZINTZUNTZAN"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","L23","JOSE SIXTO VERDUZCO"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","L24","MORELOS"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","L25","PANINDICUARO"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","L27","PURUANDIRO"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","L32","ANGAMACUTIRO"
"MICHOACAN",1.7000000000000000e+01,3.0000000000000000e+00,"C","M45","CHURUNUCO"
"CHIHUAHUA",8.0000000000000000e+00,2.2000000000000000e+01,"C","R43","GUACHOCHI"
"CHIHUAHUA",8.0000000000000000e+00,6.0000000000000000e+01,"C","Y77","JUAREZ 2"
"DURANGO",1.0000000000000000e+01,1.0000000000000000e+00,"C","B24","CANATLAN"
"DURANGO",1.0000000000000000e+01,1.0000000000000000e+00,"C","B26","DURANGO"
"DURANGO",1.0000000000000000e+01,1.0000000000000000e+00,"C","B29","GPE. VICTORIA"
"DURANGO",1.0000000000000000e+01,1.0000000000000000e+00,"C","B30","GUANACEVI"
"DURANGO",1.0000000000000000e+01,1.0000000000000000e+00,"C","B33","MEZQUITAL"
"DURANGO",1.0000000000000000e+01,1.0000000000000000e+00,"C","B34","OCAMPO"
"DURANGO",1.0000000000000000e+01,1.0000000000000000e+00,"C","B35","POANAS"
"DURANGO",1.0000000000000000e+01,1.0000000000000000e+00,"C","B36","PUEBLO NUEVO"
"DURANGO",1.0000000000000000e+01,1.0000000000000000e+00,"C","B37","SAN DIMAS"
"DURANGO",1.0000000000000000e+01,1.0000000000000000e+00,"C","B39","VICENTE GUERRERO"
"DURANGO",1.0000000000000000e+01,1.0000000000000000e+00,"C","N03","NOMBRE DE DIOS"
"DURANGO",1.0000000000000000e+01,1.0000000000000000e+00,"C","N04","RODEO"
"DURANGO",1.0000000000000000e+01,1.0000000000000000e+00,"C","N05","SAN JUAN DEL RIO"
"DURANGO",1.0000000000000000e+01,1.0000000000000000e+00,"C","N06","SANTIAGO PAPASQUIARO"
"DURANGO",1.0000000000000000e+01,1.0000000000000000e+00,"C","N07","TEPEHUANES"
"DURANGO",1.0000000000000000e+01,1.0000000000000000e+00,"C","N08","PANUCO DE CORONADO"
"DURANGO",1.0000000000000000e+01,1.0000000000000000e+00,"C","Y42","NUEVO IDEAL DGO"
"DURANGO",1.0000000000000000e+01,1.3000000000000000e+01,"C","B25","CUENCAME"
"DURANGO",1.0000000000000000e+01,1.3000000000000000e+01,"C","B27","EL ORO"
"DURANGO",1.0000000000000000e+01,1.3000000000000000e+01,"C","B28","GOMEZ PALACIO"
"DURANGO",1.0000000000000000e+01,1.3000000000000000e+01,"C","B31","LERDO"
